TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
3,12,5.81961,-8.01001,-5.87785,8.09017,0.25,0,0.4,1
3,13,7.92177,-5.41436,-8.09017,5.87785,0.25,0,0.1,1
3,14,9.04135,-2.91305,-9.51057,3.09017,0.25,0.2,0,1
3,15,9.43534,0.0812105,-10,-3.10196e-12,0.25,0.5,0,1
3,16,9.38115,3.0355,-9.51057,-3.09017,0.25,0.8,0,1
3,17,7.80037,5.74945,-8.09017,-5.87785,0.25,1,0,0.9
3,18,5.51,7.6162,-5.87785,-8.09017,0.25,1,0,0.6
3,19,2.99936,9.16714,-3.09017,-9.51057,0.25,1,0,0.3
4,0,-0.0281152,9.703,0,-10,0.25,1,0,0
4,1,-2.59051,8.89748,3.09017,-9.51057,0.25,1,0.3,0
4,2,-5.25328,7.61962,5.87785,-8.09017,0.25,1,0.6,0
4,3,-7.91376,5.77946,8.09017,-5.87785,0.25,1,0.9,0
4,4,-9.22208,2.92404,9.51057,-3.09017,0.25,0.8,1,0
4,5,-9.44497,-0.256774,10,1.03428e-12,0.25,0.5,1,0
4,6,-8.82593,-3.07169,9.51057,3.09017,0.25,0.2,1,0
4,7,-7.54256,-5.7491,8.09017,5.87785,0.25,0,1,0.1
4,8,-5.3828,-7.61628,5.87785,8.09017,0.25,0,1,0.4
4,9,-2.76087,-8.86674,3.09017,9.51057,0.25,0,1,0.7
4,10,0.138424,-9.48066,-2.06857e-12,10,0.25,0,1,1
4,11,3.05391,-9.39895,-3.09017,9.51057,0.25,0,0.7,1
4,12,5.81142,-7.99873,-5.87785,8.09017,0.25,0,0.4,1
4,13,7.84499,-5.26735,-8.09017,5.87785,0.25,0,0.1,1
4,14,8.87841,-2.85351,-9.51057,3.09017,0.25,0.2,0,1
4,15,9.24485,0.102927,-10,-3.10196e-12,0.25,0.5,0,1
4,16,9.30962,3.00889,-9.51057,-3.09017,0.25,0.8,0,1
4,17,7.69125,5.69214,-8.09017,-5.87785,0.25,1,0,0.9
4,18,5.38838,7.45746,-5.87785,-8.09017,0.25,1,0,0.6
4,19,2.96297,9.03806,-3.09017,-9.51057,0.25,1,0,0.3
5,0,-0.0334258,9.59896,0,-10,0.25,1,0,0
5,1,-2.48107,8.73529,3.09017,-9.51057,0.25,1,0.3,0
5,2,-5.10664,7.49127,5.87785,-8.09017,0.25,1,0.6,0
5,3,-7.8418,5.73281,8.09017,-5.87785,0.25,1,0.9,0
5,4,-9.14401,2.85939,9.51057,-3.09017,0.25,0.8,1,0
5,5,-9.29171,-0.305271,10,1.03428e-12,0.25,0.5,1,0
5,6,-8.65038,-3.05317,9.51057,3.09017,0.25,0.2,1,0
5,7,-7.40001,-5.69636,8.09017,5.87785,0.25,0,1,0.1
5,8,-5.26596,-7.5608,5.87785,8.09017,0.25,0,1,0.4
5,9,-2.68361,-8.69878,3.09017,9.51057,0.25,0,1,0.7
5,10,0.164569,-9.33421,-2.06857e-12,10,0.25,0,1,1
5,11,3.03235,-9.3326,-3.09017,9.51057,0.25,0,0.7,1
5,12,5.79229,-7.9724,-5.87785,8.09017,0.25,0,0.4,1
5,13,7.7595,-5.12357,-8.09017,5.87785,0.25,0,0.1,1
5,14,8.71273,-2.79378,-9.51057,3.09017,0.25,0.2,0,1
5,15,9.0534,0.122365,-10,-3.10196e-12,0.25,0.5,0,1
5,16,9.30408,3.00689,-9.51057,-3.09017,0.25,0.8,0,1
5,17,7.57691,5.62874,-8.09017,-5.87785,0.25,1,0,0.9
5,18,5.26719,7.2984,-5.87785,-8.09017,0.25,1,0,0.6
5,19,2.92402,8.90287,-3.09017,-9.51057,0.25,1,0,0.3
6,0,-0.0381714,9.48533,0,-10,0.25,1,0,0
6,1,-2.37674,8.5702,3.09017,-9.51057,0.25,1,0.3,0
6,2,-4.96313,7.3594,5.87785,-8.09017,0.25,1,0.6,0
6,3,-7.76088,5.67904,8.09017,-5.87785,0.25,1,0.9,0
6,4,-9.0547,2.79513,9.51057,-3.09017,0.25,0.8,1,0
6,5,-9.27348,-0.310273,10,1.03428e-12,0.25,0.5,1,0
6,6,-8.47343,-3.0301,9.51057,3.09017,0.25,0.2,1,0
6,7,-7.25569,-5.63692,8.09017,5.87785,0.25,0,1,0.1
6,8,-5.14921,-7.49457,5.87785,8.09017,0.25,0,1,0.4
6,9,-2.60431,-8.53725,3.09017,9.51057,0.25,0,1,0.7
6,10,0.187929,-9.1824,-2.06857e-12,10,0.25,0,1,1
6,11,3.03174,-9.33074,-3.09017,9.51057,0.25,0,0.7,1
6,12,5.76331,-7.93252,-5.87785,8.09017,0.25,0,0.4,1
6,13,7.66613,-4.98277,-8.09017,5.87785,0.25,0,0.1,1
6,14,8.60475,-2.65165,-9.51057,3.09017,0.25,0.2,0,1
6,15,8.8611,0.139731,-10,-3.10196e-12,0.25,0.5,0,1
6,16,9.28007,2.99892,-9.51057,-3.09017,0.25,0.8,0,1
6,17,7.45788,5.55983,-8.09017,-5.87785,0.25,1,0,0.9
6,18,5.14639,7.13904,-5.87785,-8.09017,0.25,1,0,0.6
6,19,2.88276,8.76219,-3.09017,-9.51057,0.25,1,0,0.3
7,0,-0.0424031,9.36306,0,-10,0.25,1,0,0
7,1,-2.26932,8.40766,3.09017,-9.51057,0.25,1,0.3,0
7,2,-4.81769,7.23458,5.87785,-8.09017,0.25,1,0.6,0
7,3,-7.67188,5.61887,8.09017,-5.87785,0.25,1,0.9,0
7,4,-8.95526,2.73124,9.51057,-3.09017,0.25,0.8,1,0
7,5,-9.23707,-0.314453,10,1.03428e-12,0.25,0.5,1,0
7,6,-8.29525,-3.00289,9.51057,3.09017,0.25,0.2,1,0
7,7,-7.1098,-5.57142,8.09017,5.87785,0.25,0,1,0.1
7,8,-5.03257,-7.41864,5.87785,8.09017,0.25,0,1,0.4
7,9,-2.52691,-8.3728,3.09017,9.51057,0.25,0,1,0.7
7,10,0.208757,-9.02578,-2.06857e-12,10,0.25,0,1,1
7,11,3.02502,-9.31004,-3.09017,9.51057,0.25,0,0.7,1
7,12,5.72548,-7.88045,-5.87785,8.09017,0.25,0,0.4,1
7,13,7.56563,-4.8447,-8.09017,5.87785,0.25,0,0.1,1
7,14,8.4885,-2.5177,-9.51057,3.09017,0.25,0.2,0,1
7,15,8.66803,0.155212,-10,-3.10196e-12,0.25,0.5,0,1
7,16,9.23944,2.98559,-9.51057,-3.09017,0.25,0.8,0,1
7,17,7.45779,5.55978,-8.09017,-5.87785,0.25,1,0,0.9
7,18,5.02594,6.97942,-5.87785,-8.09017,0.25,1,0,0.6
7,19,2.82116,8.63436,-3.09017,-9.51057,0.25,1,0,0.3
8,0,-0.0461679,9.23302,0,-10,0.25,1,0,0
8,1,-2.16347,8.24441,3.09017,-9.51057,0.25,1,0.3,0
8,2,-4.67535,7.10583,5.87785,-8.09017,0.25,1,0.6,0
8,3,-7.57563,5.55293,8.09017,-5.87785,0.25,1,0.9,0
8,4,-8.84668,2.66774,9.51057,-3.09017,0.25,0.8,1,0
8,5,-9.18431,-0.317889,10,1.03428e-12,0.25,0.5,1,0
8,6,-8.1582,-2.98696,9.51057,3.09017,0.25,0.2,1,0
8,7,-6.96253,-5.50043,8.09017,5.87785,0.25,0,1,0.1
8,8,-4.9161,-7.33394,5.87785,8.09017,0.25,0,1,0.4
8,9,-2.45126,-8.20571,3.09017,9.51057,0.25,0,1,0.7
8,10,0.227208,-8.86546,-2.06857e-12,10,0.25,0,1,1
8,11,3.01278,-9.27239,-3.09017,9.51057,0.25,0,0.7,1
8,12,5.67968,-7.81741,-5.87785,8.09017,0.25,0,0.4,1
8,13,7.48267,-4.69326,-8.09017,5.87785,0.25,0,0.1,1
8,14,8.36478,-2.39118,-9.51057,3.09017,0.25,0.2,0,1
8,15,8.50605,0.262428,-10,-3.10196e-12,0.25,0.5,0,1
8,16,9.18384,2.96742,-9.51057,-3.09017,0.25,0.8,0,1
8,17,7.44161,5.54788,-8.09017,-5.87785,0.25,1,0,0.9
8,18,4.90317,6.82158,-5.87785,-8.09017,0.25,1,0,0.6
8,19,2.75953,8.5003,-3.09017,-9.51057,0.25,1,0,0.3
9,0,-0.0495082,9.09598,0,-10,0.25,1,0,0
9,1,-2.06253,8.0783,3.09017,-9.51057,0.25,1,0.3,0
9,2,-4.53583,6.97354,5.87785,-8.09017,0.25,1,0.6,0
9,3,-7.47285,5.48179,8.09017,-5.87785,0.25,1,0.9,0
9,4,-8.72988,2.6046,9.51057,-3.09017,0.25,0.8,1,0
9,5,-9.13493,-0.332416,10,1.03428e-12,0.25,0.5,1,0
9,6,-8.01594,-2.96612,9.51057,3.09017,0.25,0.2,1,0
9,7,-6.81244,-5.42802,8.09017,5.87785,0.25,0,1,0.1
9,8,-4.79943,-7.25283,5.87785,8.09017,0.25,0,1,0.4
9,9,-2.37721,-8.03625,3.09017,9.51057,0.25,0,1,0.7
9,10,0.243573,-8.70118,-2.06857e-12,10,0.25,0,1,1
9,11,2.99559,-9.21948,-3.09017,9.51057,0.25,0,0.7,1
9,12,5.6267,-7.74449,-5.87785,8.09017,0.25,0,0.4,1
9,13,7.39146,-4.54573,-8.09017,5.87785,0.25,0,0.1,1
9,14,8.23431,-2.27146,-9.51057,3.09017,0.25,0.2,0,1
9,15,8.34027,0.358638,-10,-3.10196e-12,0.25,0.5,0,1
9,16,9.11271,2.9529,-9.51057,-3.09017,0.25,0.8,0,1
9,17,7.41093,5.52532,-8.09017,-5.87785,0.25,1,0,0.9
9,18,4.78095,6.66332,-5.87785,-8.09017,0.25,1,0,0.6
9,19,2.69788,8.36063,-3.09017,-9.51057,0.25,1,0,0.3
10,0,-0.0524627,8.95265,0,-10,0.25,1,0,0
10,1,-1.96647,7.90938,3.09017,-9.51057,0.25,1,0.3,0
10,2,-4.39643,6.84165,5.87785,-8.09017,0.25,1,0.6,0
10,3,-7.36882,5.41529,8.09017,-5.87785,0.25,1,0.9,0
10,4,-8.72977,2.60454,9.51057,-3.09017,0.25,0.8,1,0
10,5,-9.0705,-0.345143,10,1.03428e-12,0.25,0.5,1,0
10,6,-7.86899,-2.94093,9.51057,3.09017,0.25,0.2,1,0
10,7,-6.66142,-5.35075,8.09017,5.87785,0.25,0,1,0.1
10,8,-4.683,-7.16341,5.87785,8.09017,0.25,0,1,0.4
10,9,-2.30461,-7.86463,3.09017,9.51057,0.25,0,1,0.7
10,10,0.258042,-8.53332,-2.06857e-12,10,0.25,0,1,1
10,11,2.97394,-9.15285,-3.09017,9.51057,0.25,0,0.7,1
10,12,5.56368,-7.66541,-5.87785,8.09017,0.25,0,0.4,1
10,13,7.29277,-4.40178,-8.09017,5.87785,0.25,0,0.1,1
10,14,8.09774,-2.15793,-9.51057,3.09017,0.25,0.2,0,1
10,15,8.17107,0.444836,-10,-3.10196e-12,0.25,0.5,0,1
10,16,9.02967,2.93366,-9.51057,-3.09017,0.25,0.8,0,1
10,17,7.36721,5.49317,-8.09017,-5.87785,0.25,1,0,0.9
10,18,4.65862,6.50515,-5.87785,-8.09017,0.25,1,0,0.6
10,19,2.69575,8.35562,-3.09017,-9.51057,0.25,1,0,0.3
11,0,-0.0550663,8.80365,0,-10,0.25,1,0,0
11,1,-1.87188,7.73954,3.09017,-9.51057,0.25,1,0.3,0
11,2,-4.25619,6.71064,5.87785,-8.09017,0.25,1,0.6,0
11,3,-7.25905,5.34364,8.09017,-5.87785,0.25,1,0.9,0
11,4,-8.71058,2.59853,9.51057,-3.09017,0.25,0.8,1,0
11,5,-8.99251,-0.356236,10,1.03428e-12,0.25,0.5,1,0
11,6,-7.72048,-2.91185,9.51057,3.09017,0.25,0.2,1,0
11,7,-6.50959,-5.2691,8.09017,5.87785,0.25,0,1,0.1
11,8,-4.56684,-7.06649,5.87785,8.09017,0.25,0,1,0.4
11,9,-2.23334,-7.69108,3.09017,9.51057,0.25,0,1,0.7
11,10,0.355526,-8.39218,-2.06857e-12,10,0.25,0,1,1
11,11,2.97351,-9.15151,-3.09017,9.51057,0.25,0,0.7,1
11,12,5.49521,-7.57805,-5.87785,8.09017,0.25,0,0.4,1
11,13,7.18733,-4.26111,-8.09017,5.87785,0.25,0,0.1,1
11,14,7.95566,-2.05003,-9.51057,3.09017,0.25,0.2,0,1
11,15,7.9988,0.521925,-10,-3.10196e-12,0.25,0.5,0,1
11,16,8.93591,2.91016,-9.51057,-3.09017,0.25,0.8,0,1
11,17,7.35775,5.48622,-8.09017,-5.87785,0.25,1,0,0.9
11,18,4.53074,6.35144,-5.87785,-8.09017,0.25,1,0,0.6
11,19,2.68767,8.33209,-3.09017,-9.51057,0.25,1,0,0.3
12,0,-0.057351,8.64955,0,-10,0.25,1,0,0
12,1,-1.78122,7.56746,3.09017,-9.51057,0.25,1,0.3,0
12,2,-4.24024,6.51901,5.87785,-8.09017,0.25,1,0.6,0
12,3,-7.14411,5.26735,8.09017,-5.87785,0.25,1,0.9,0
12,4,-8.67422,2.58716,9.51057,-3.09017,0.25,0.8,1,0
12,5,-8.90232,-0.365844,10,1.03428e-12,0.25,0.5,1,0
12,6,-7.56794,-2.8791,9.51057,3.09017,0.25,0.2,1,0
12,7,-6.35705,-5.18348,8.09017,5.87785,0.25,0,1,0.1
12,8,-4.45094,-6.96279,5.87785,8.09017,0.25,0,1,0.4
12,9,-2.16328,-7.51578,3.09017,9.51057,0.25,0,1,0.7
12,10,0.442876,-8.24515,-2.06857e-12,10,0.25,0,1,1
12,11,2.96693,-9.13129,-3.09017,9.51057,0.25,0,0.7,1
12,12,5.42184,-7.48324,-5.87785,8.09017,0.25,0,0.4,1
12,13,7.07577,-4.12346,-8.09017,5.87785,0.25,0,0.1,1
12,14,7.80861,-1.94728,-9.51057,3.09017,0.25,0.2,0,1
12,15,7.82376,0.590726,-10,-3.10196e-12,0.25,0.5,0,1
12,16,8.83251,2.88283,-9.51057,-3.09017,0.25,0.8,0,1
12,17,7.33314,5.46811,-8.09017,-5.87785,0.25,1,0,0.9
12,18,4.40396,6.19688,-5.87785,-8.09017,0.25,1,0,0.6
12,19,2.67424,8.29189,-3.09017,-9.51057,0.25,1,0,0.3
13,0,-0.0645717,8.49101,0,-10,0.25,1,0,0
13,1,-1.69414,7.39336,3.09017,-9.51057,0.25,1,0.3,0
13,2,-4.21451,6.3301,5.87785,-8.09017,0.25,1,0.6,0
13,3,-7.02453,5.18689,8.09017,-5.87785,0.25,1,0.9,0
13,4,-8.62419,2.59399,9.51057,-3.09017,0.25,0.8,1,0
13,5,-8.80116,-0.374104,10,1.03428e-12,0.25,0.5,1,0
13,6,-7.41178,-2.84303,9.51057,3.09017,0.25,0.2,1,0
13,7,-6.20327,-5.09929,8.09017,5.87785,0.25,0,1,0.1
13,8,-4.34841,-6.90569,5.87785,8.09017,0.25,0,1,0.4
13,9,-2.09433,-7.33889,3.09017,9.51057,0.25,0,1,0.7
13,10,0.521005,-8.09283,-2.06857e-12,10,0.25,0,1,1
13,11,2.95484,-9.09407,-3.09017,9.51057,0.25,0,0.7,1
13,12,5.41595,-7.47555,-5.87785,8.09017,0.25,0,0.4,1
13,13,6.95867,-3.98855,-8.09017,5.87785,0.25,0,0.1,1
13,14,7.65705,-1.84922,-9.51057,3.09017,0.25,0.2,0,1
13,15,7.64624,0.651984,-10,-3.10196e-12,0.25,0.5,0,1
13,16,8.72043,2.85203,-9.51057,-3.09017,0.25,0.8,0,1
13,17,7.29487,5.43996,-8.09017,-5.87785,0.25,1,0,0.9
13,18,4.27818,6.04153,-5.87785,-8.09017,0.25,1,0,0.6
13,19,2.65502,8.237,-3.09017,-9.51057,0.25,1,0,0.3
14,0,-0.0710004,8.32832,0,-10,0.25,1,0,0
14,1,-1.68901,7.23304,3.09017,-9.51057,0.25,1,0.3,0
